pano,pmes,conglome,submuestra,vivienda,hogar,codperso,dominio,estrato,codpanel,p103,p104,p105,p106,p107,p108,p109a,p109b,p109c,p200n,p200i,p200a,p200b,p200bb,p200c,p200d,p200dd,p200e,p200f,p200g,p201,p202,p203,p204,p2041,p2042,p2043,p2044,p2045,p2046,p2047,p2048,p2049,p20410,p20411,p204a,p205a,p206,P206AA,p207a,p207b,p208b1,p208b2,p208b3,p209a,p209b,p209c,p209d,p209e,p209f,p209g,p209t,p209bb,p209cc,p209h,p209ee,p210,p211a,p211b,p212a,p212b,p212c,p212d,p212e,p213,p214,p215,p216,p217,p218,p219,p220,p222,P223A1,P223A2,P223A3,P223A4,P223A5,P223A6,P223A7,P224,P225,ocu200,i211a,i211b,i212a,i212b,i212c,i212d,ingtot,ingprin,resident,fa_fma22
2022,02,025525,003,0097,11,02,8,1,22021102,2,1,2, ,1,23,6,5, ,2,2,6,2,2022,12,2,2022,25,10,1998,1, , , , , , , , , , , , , , ,396,9000,2, ,1,1,99,2,2021,3,0,1,0,0,1,2,7,2,12,1,2, , , ,1200,0, , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1, , ,1200,0, , ,1200,1200,1,592.02436886895
2022,02,025525,003,0097,11,03,8,1,22021103,3,1,2, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,025525,003,0099,11,01,8,1,22021101,1,1,2, ,1,33,9,3, ,1,1,6,2,2022,12,2,2022,8,1,1989,1, , , , , , , , , , , , , , ,423,2824,3,5,1,20,99,7,2020,0,8,8,8,8,8,0,40,1, ,1,2,2,700,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,3031,0, , , , ,3031,3031,1,628.902825079453
2022,02,025525,003,0099,11,02,8,1,22021102,2,1,2, ,2,31,9,4, ,2,2,6,2,2022,12,2,2022,16,5,1990,1, , , , , , , , , , , , , , ,391,7410,2, ,1,1,99,99,2017,0,6,6,6,6,6,6,36,1, ,1,2, , , ,600,0, , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1, , ,600,0, , ,600,600,1,607.514408680871
2022,02,025525,003,0099,11,03,8,1,22021103,3,1,2, ,1,6,3, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,025525,003,0114,11,01,8,1,22021101,1,1,2, ,1,33,6,5, ,1,1,20,2,2022,26,2,2022,99,99,1989,1, , , , , , , , , , , , , , ,455,8220,3,4,2, ,99,2,2021,0,8,8,8,8,8,8,48,1, ,1,2,4,1200,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1200,0, , , , ,1200,1200,1,628.902825079453
2022,02,025525,003,0114,11,02,8,1,22021102,2,1,2, ,2,30,6,5, ,2,2,20,2,2022,26,2,2022,99,99,1992,1, , , , , , , , , , , , , , ,455,8220,3,4,2, ,99,5,2021,0,8,8,8,8,8,8,48,1, ,1,2,4,1000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1000,0, , , , ,1000,1000,1,607.514408680871
2022,02,025641,003,0099,11,01,8,1,22021101,1,1,2, ,1,51,10,6, ,1,1,30,1,2022,5,2,2022,17,7,1970,1, , , , , , , , , , , , , , ,364,4520,1, ,1,4,99,99,2002,0,9,9,9,9,9,9,54,1, ,1,2, , , ,20000,0,5000,0,0, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1, , ,20000,0,5000,0,25000,20000,1,580.609451738246
2022,02,025641,003,0099,11,02,8,1,22021102,2,1,2, ,2,50,6,5, ,2,2,30,1,2022,5,2,2022,4,8,1971,1, , , , , , , , , , , , , , ,364,5221,1, ,1,2,99,99,2012,5,5,5,5,5,5,5,35,1, ,2,2, , , ,2000,0, , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,1,4,1, , ,2000,0, , ,2000,2000,1,527.76377598137
2022,02,025641,003,0099,11,03,8,1,22021103,3,1,2, ,2,21,9,3, ,3,3,30,1,2022,5,2,2022,5,1,2001,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,7,4,2,5,0,0,0,0,0,0,1,8,4,2, , , , , , , , ,1,765.116560459548
2022,02,025641,003,0099,11,04,8,1,22021104,3,1,2, ,1,19,6,5, ,4,4,30,1,2022,5,2,2022,6,2,2003,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,2,5,0,0,0,0,0,0,1,8,4,4, , , , , , , , ,1,699.665163208759
2022,02,025641,003,0101,11,01,8,1,22021101,1,1,2, ,1,46,10,5, ,1,1,6,2,2022,12,2,2022,28,8,1975,1, , , , , , , , , , , , , , ,147,4530,3,5,2, ,99,99,2005,0,9,9,9,9,9,0,45,1, ,1,2,4,14000,0, , , , ,1, , , , , , , , ,3,0,0,0,0,0,0,1,6,4,1,14000,0, , , , ,14000,14000,1,580.609451738246
2022,02,025641,003,0101,11,02,8,1,22021102,2,1,2, ,2,48,6,5, ,2,1,6,2,2022,12,2,2022,8,4,1973,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,3,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,527.76377598137
2022,02,025641,003,0101,11,03,8,1,22021103,3,1,2, ,1,21,9,3, ,3,3,6,2,2022,12,2,2022,6,6,2000,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,1,5,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,699.665163208759
2022,02,025641,003,0101,11,04,8,1,22021104,3,1,2, ,2,9,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,025641,003,0102,11,01,8,1,22021101,1,1,2, ,2,45,10,5, ,1,1,6,2,2022,12,2,2022,20,5,1976,1, , , , , , , , , , , , , , ,251,4330,3,5,1,2,99,99,2020,0,8,8,8,8,8,0,40,1, ,1,2,4,2500,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,2500,0, , , , ,2500,2500,1,527.76377598137
2022,02,025641,003,0102,11,02,8,1,22021102,2,1,2, ,1,48,10,5, ,2,0,30,1,2022,5,2,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,02,025641,003,0102,11,03,8,1,22021103,3,1,2, ,2,25,10,5, ,3,0,30,1,2022,5,2,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,02,025641,003,0102,11,04,8,1,22021104,3,1,2, ,1,15,5,4, ,4,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,02,025641,003,0102,11,05,8,1,22021105,5,1,2, ,2,83,6,5, ,5,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,02,025667,003,0196,11,01,8,1,21021101,1,1,2, ,2,56,8,3, ,1,1,13,2,2022,19,2,2022,1,10,1965,1, , , , , , , , , , , , , , ,413,8423,3,2,2, ,99,99,1990,0,11,11,11,11,11,0,55,2,48,2,2,4,1700,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,1,4,1,1700,0, , , , ,1700,1700,1,202.986067685142
2022,02,025667,003,0196,11,02,8,1,21021102,3,1,1, ,2,26,10,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022,02,025667,003,0199,11,01,8,1,21021101,1,1,2, ,1,43,10,5, ,1,2,20,2,2022,26,2,2022,22,7,1978,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,7,2,1,1,0,0,0,0,0,0,1,6,4,2, , , , , , , , ,1,285.86492049066
2022,02,025667,003,0199,11,02,8,1,21021102,2,1,2, ,2,41,10,5, ,2,2,20,2,2022,26,2,2022,20,1,1981,1, , , , , , , , , , , , , , ,381,8411,3,2,2, ,13,4,2009,0,8,8,8,8,8,0,40,1, ,1,2,4,3000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,3000,0, , , , ,3000,3000,1,276.142913036759
2022,02,025667,003,0199,11,03,8,1,21021103,3,1,2, ,2,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,025667,003,0239,11,01,8,1,21021101,1,1,2, ,1,43,7,2, ,1,1,13,2,2022,19,2,2022,11,1,1979,1, , , , , , , , , , , , , , ,781,2593,1, ,1,2,99,99,2003,0,4,4,4,4,4,4,24,2,50,2,2, , , ,3000,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,3000,0, , ,3000,3000,1,285.86492049066
2022,02,025714,003,0091,11,01,8,1,22021101,1,1,2, ,2,77,8,5, ,1,2,30,1,2022,5,2,2022,27,4,1944,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,324.777708296228
2022,02,025714,003,0091,11,02,8,1,22021102,6,2, ,1,2,57,6,5, ,2,2,30,1,2022,5,2,2022,27,7,1964,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,324.777708296228
2022,02,025714,003,0091,11,03,8,1,22021103,9,1,2, ,2,68,6,5, ,3,3,30,1,2022,5,2,2022,31,1,1954,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , ,0, ,1,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,324.777708296228
2022,02,025714,003,0107,11,01,8,1,22021101,1,1,2, ,2,63,10,5, ,1,1,30,1,2022,5,2,2022,6,9,1958,1, , , , , , , , , , , , , , ,282,7020,2, ,1,1,99,99,2019,7,7,3,7,3,7,7,41,1, ,2,1, , , ,600,0, , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1, , ,600,0, , ,600,600,1,324.777708296228
2022,02,025714,003,0107,11,02,8,1,22021102,3,1,2, ,1,43,10,5, ,2,1,30,1,2022,5,2,2022,18,6,1978,1, , , , , , , , , , , , , , ,267,7490,2, ,1,1,99,99,2019,0,5,5,5,5,5,0,25,1, ,2,2, , , ,1000,0, , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1, , ,1000,0, , ,1000,1000,1,457.383872785056
2022,02,025714,003,0108,11,01,8,1,22021101,1,1,2, ,2,54,8,3, ,1,1,30,1,2022,5,2,2022,20,1,1968,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,324.777708296228
2022,02,025714,003,0108,11,02,8,1,22021102,3,1,2, ,2,14,5,3, ,2,1,30,1,2022,5,2,2022,7,5,2007,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,2,5,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,470.840960282799
2022,02,025714,003,0108,11,03,8,1,22021103,3,1,2, ,2,11,3, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,025790,003,0134,11,01,8,1,22021101,1,1,2, ,2,70,10,5, ,1,1,6,2,2022,12,2,2022,99,12,1951,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, ,0, ,1,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,284.180494759199
2022,02,025790,003,0134,11,02,8,1,22021102,2,1,2, ,1,72,10,7, ,2,2,6,2,2022,12,2,2022,99,99,1950,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,312.635858628286
2022,02,025790,003,0135,11,01,8,1,22021101,1,1,2, ,2,93,6,5, ,1,1,6,2,2022,12,2,2022,15,7,1928,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,9,1,2, ,0, ,2,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,284.180494759199
2022,02,025790,003,0159,11,01,8,1,22021101,1,1,2, ,2,90,10,5, ,1,1,6,2,2022,12,2,2022,18,2,1932,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,4,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,284.180494759199
2022,02,025790,003,0159,11,02,8,1,22021102,3,1,2, ,2,55,10,5, ,2,2,6,2,2022,12,2,2022,4,3,1966,1, , , , , , , , , , , , , , ,244,8510,3,5,1,20,99,99,2016,0,4,2,4,2,2,0,14,1, ,2,1,4,600,0, , ,2000,0,0, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,600,0, , ,2000,0,2600,600,1,284.180494759199
2022,02,025790,003,0159,11,03,8,1,22021103,10,1,2, ,2,21,9,4, ,3,3,6,2,2022,12,2,2022,27,11,2000,2,2,2, ,2,2,2,2,1,2,2,2,2,2,2,392,7310,3,5,1,40,1,11,2021,0,4,1,1,1,4,0,11,2,35,1,2,4,800,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,800,0, , , , ,800,800,1,411.985840247449
2022,02,025790,003,0159,11,04,8,1,22021104,10,1,2, ,1,18,6,5, ,4,4,6,2,2022,12,2,2022,11,2,2004,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,1,5,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,376.742780189332
2022,02,025802,003,0111,11,01,8,1,21021101,1,1,2, ,1,43,10,5, ,1,0,13,2,2022,19,2,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,02,025802,003,0111,11,02,8,1,21021102,2,1,2, ,2,40,6,5, ,2,2,13,2,2022,19,2,2022,30,8,1981,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,5,4,1,5,0,0,0,0,0,0,1,6,4,2, , , , , , , , ,1,662.742991288223
2022,02,025802,003,0111,11,03,8,1,21021103,3,1,2, ,1,11,3, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,025802,003,0111,11,04,8,1,21021104,3,1,2, ,1,10,3, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,025802,003,0111,11,05,8,1,21021105,3,1,2, ,1,8,3, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,025802,003,0112,11,01,8,1,21021101,1,1,2, ,2,51,9,3, ,1,1,13,2,2022,19,2,2022,17,3,1970,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, ,0, ,1,5,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,487.166562444342
2022,02,025802,003,0112,11,02,8,1,21021102,3,1,2, ,1,25,7,1, ,2,2,13,2,2022,19,2,2022,3,1,1997,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,7,2,1,5,0,0,0,0,0,0,1,6,4,2, , , , , , , , ,1,686.075809177585
2022,02,025802,003,0112,11,03,8,1,22021103,3,1,2, ,1,23,8,3, ,3,3,13,2,2022,19,2,2022,17,7,1998,1, , , , , , , , , , , , , , ,766,5610,4,5,2, ,17,1,2022,8,8,8,8,8,8,0,48,1, ,1,2,4,1125,260, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1125,260, , , , ,1385,1385,1,645.844766038854
2022,02,025802,003,0112,11,04,8,1,21021103,3,1,2, ,2,8,3, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,025802,003,0114,11,01,8,1,21021101,1,1,2, ,2,90,4,5, ,1,1,13,2,2022,19,2,2022,24,8,1931,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , ,0, ,1,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,487.166562444342
2022,02,025802,003,0114,11,02,8,1,22021102,3,1,2, ,2,47,10,5, ,2,2,13,2,2022,19,2,2022,22,4,1974,1, , , , , , , , , , , , , , ,919,4799,2, ,1,1,99,99,1994,0,14,14,14,10,10,10,72,1, ,1,1, , , ,600,50,700,0,0, , , , , , , , ,1,0,0,0,0,0,0,1,1,4,1, , ,600,50,700,0,1350,650,1,487.166562444342
2022,02,025802,003,0124,11,01,8,1,21021101,1,1,2, ,1,49,6,5, ,1,1,13,2,2022,19,2,2022,24,9,1972,1, , , , , , , , , , , , , , ,885,4922,2, ,1,1,99,99,2012,0,8,8,8,8,8,8,48,1, ,1,2, , , ,1415,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,1415,0, , ,1415,1415,1,535.94718621992
2022,02,025802,003,0124,11,02,8,1,21021102,2,1,1, ,2,44,6,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022,02,025802,003,0124,11,03,8,1,21021103,3,1,1, ,1,8,3, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022,02,025877,003,0095,11,01,8,1,21021101,1,1,2, ,2,72,1, , ,1,2,30,1,2022,5,2,2022,10,8,1949,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,5,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,608.958203055427
2022,02,025877,003,0095,11,02,8,1,21021102,3,1,2, ,1,36,6,5, ,2,2,23,1,2022,29,1,2022,27,8,1985,1, , , , , , , , , , , , , , ,945,8292,2, ,1,1,99,99,2015,0,8,8,8,8,8,8,48,1, ,2,2, , , ,1000,0, , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1, , ,1000,0, , ,1000,1000,1,857.594761471981
2022,02,025877,003,0095,11,03,8,1,21021103,10,1,2, ,1,13,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,025877,003,0095,11,04,8,1,21021104,10,1,2, ,1,11,3, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,025877,003,0095,11,05,8,1,22021105,10,1,2, ,1,10,3, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,025877,003,0096,11,01,8,1,21021101,1,1,2, ,2,46,8,3, ,1,1,23,1,2022,29,1,2022,13,12,1975,1, , , , , , , , , , , , , , ,381,4100,3,5,1,50,99,99,2014,0,8,8,8,8,8,5,45,1, ,2,2,4,3300,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,3300,0, , , , ,3300,3300,1,608.958203055427
2022,02,025877,003,0096,11,02,8,1,22021102,3,1,2, ,2,23,10,5, ,2,1,30,1,2022,5,2,2022,12,3,1998,1, , , , , , , , , , , , , , ,367,7830,3,4,2, ,5,10,2021,0,9,9,9,9,9,0,45,1, ,2,2,4,950,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,4,4,1,950,0, , , , ,950,950,1,882.826800530248
2022,02,025877,003,0096,11,03,8,1,22021103,3,1,2, ,2,11,3, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,025877,003,0119,11,01,8,1,21021101,1,1,2, ,1,66,6,5, ,1,1,23,1,2022,29,1,2022,23,7,1955,1, , , , , , , , , , , , , , ,564,8010,3,4,2, ,99,99,2015,0,11,11,11,11,11,11,66,1, ,2,2,4,1200,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1200,0, , , , ,1200,1200,1,669.933982774899
2022,02,025877,003,0119,11,02,8,1,21021102,2,1,2, ,2,62,6,5, ,2,2,23,1,2022,29,1,2022,21,4,1959,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, ,0, ,1,1,0,0,0,0,0,0,1,4,4,4, , , , , , , , ,1,608.958203055427
2022,02,025877,003,0119,11,03,8,1,21021103,3,1,2, ,2,36,5,3, ,3,2,30,1,2022,5,2,2022,20,6,1985,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , ,0, ,2,6,0,0,0,0,1,1,0,6,4,4, , , , , , , , ,1,828.428739110278
2022,02,025877,003,0119,11,04,8,1,21021104,3,1,2, ,2,29,9,1, ,4,2,30,1,2022,5,2,2022,16,6,1992,1, , , , , , , , , , , , , , ,381,4510,3,5,1,15,99,99,2018,0,8,8,8,8,8,5,45,1, ,1,2,4,1200,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,4,4,1,1200,0, , , , ,1200,1200,1,828.428739110278
2022,02,025877,003,0119,11,05,8,1,21021105,3,1,2, ,2,30,6,5, ,5,5,23,1,2022,29,1,2022,21,4,1991,1, , , , , , , , , , , , , , ,572,4761,3,5,2, ,99,99,2017,8,8,0,8,8,8,8,48,1, ,2,2,4,1200,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1200,0, , , , ,1200,1200,1,828.428739110278
2022,02,025877,003,0119,11,06,8,1,21021106,10,1,2, ,2,6,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,025877,003,0121,11,01,8,1,21021101,1,1,2, ,1,54,5,4, ,1,1,23,1,2022,29,1,2022,12,2,1967,1, , , , , , , , , , , , , , ,885,4922,2, ,1,1,99,99,2011,0,10,10,10,10,12,9,61,1, ,2,2, , , ,1500,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,1500,0, , ,1500,1500,1,669.933982774899
2022,02,025921,003,0055,11,01,8,1,21021101,1,1,2, ,1,55,6,5, ,1,1,6,2,2022,12,2,2022,8,4,1966,1, , , , , , , , , , , , , , ,945,8299,2, ,1,1,5,7,2021,0,6,6,6,6,6,0,30,1, ,1,1, , , ,1500,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,1500,0, , ,1500,1500,1,759.258513811553
2022,02,025921,003,0055,11,02,8,1,21021102,2,1,2, ,2,52,8,3, ,2,2,13,2,2022,19,2,2022,28,11,1969,1, , , , , , , , , , , , , , ,522,5629,2, ,1,1,4,2,2015,0,11,10,11,11,12,8,63,1, ,1,2, , , ,1500,260,300,0,0, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,1500,260,300,0,2060,1760,1,690.152630129484
2022,02,025921,003,0055,11,03,8,1,21021103,3,1,2, ,2,25,6,5, ,3,3,6,2,2022,12,2,2022,16,8,1996,1, , , , , , , , , , , , , , ,562,8411,3,2,2, ,15,1,2022,0,8,8,8,8,8,0,40,1, ,2,2,4,1700,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,1700,0, , , , ,1700,1700,1,938.885904324982
2022,02,025921,003,0055,11,04,8,1,21021104,3,1,2, ,2,22,7,1, ,4,4,6,2,2022,12,2,2022,21,10,1999,1, , , , , , , , , , , , , , ,562,8411,3,2,2, ,16,2,2020,0,8,8,8,8,8,8,48,1, ,1,2,4,1750,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1750,0, , , , ,1750,1750,1,1000.53704060095
2022,02,025921,003,0055,11,05,8,1,21021105,3,1,2, ,1,13,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,025921,003,0059,11,01,8,1,21021101,1,1,2, ,1,62,6,5, ,1,1,6,2,2022,12,2,2022,6,9,1959,1, , , , , , , , , , , , , , ,572,4771,2, ,1,2,4,5,2010,10,12,12,12,12,12,12,82,1, ,1,2, , , ,600,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,1,1, , ,600,0, , ,600,600,1,759.258513811553
2022,02,025921,003,0059,11,02,8,1,21021102,2,1,2, ,2,54,4, ,6,2,2,6,2,2022,12,2,2022,23,6,1967,1, , , , , , , , , , , , , , ,572,4771,5,5,1,2,5,7,2015,12,12,12,12,12,12,12,84,1, ,1,2, , , , , , , , , , , , , , , , ,5,0,0,0,0,0,0,1,6,1,1, , , , , , ,0,0,1,690.152630129484
